_id,validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude,events_json
7037,t,Blaine Hill VFC,Fire Department,"409 Oxford Avenue, Elizabeth, Pennsylvania 15037, United States",https://www.facebook.com/BlaineHillVFC/,"Wednesday Feb 18 from 4:00 PM to 7:00 PM, Friday Feb 20 from 4:00 PM to 7:00 PM, Friday Feb 27 from 4:00 PM to 7:00 PM, Friday Mar 6 from 4:00 PM to 7:00 PM, Friday Mar 13 from 4:00 PM to 7:00 PM, Friday Mar 20 from 4:00 PM to 7:00 PM, Friday Mar 27 from 4:00 PM to 7:00 PM, Friday Apr 3 from 4:00 PM to 7:00 PM",,https://www.facebook.com/photo?fbid=1338988394940531&set=a.628231196016258,"Blaine Hill VFC FISH FRY MENU
DINNERS
INCLUDE COLESLAW & ONE SIDE. FRESH CUT FRIES, MAC & CHEESE, OR HALUSKI
$15.50 Fish Sandwich
$14.50 Fish On A Dish
$15 Baked Fish
$13.50 Jumbo Breaded Shrimp
$13.50 Crab Cake
$10 Chicken Tenders & Fries
A LA CARTE
$12.50 Fish Sandwich
$11.50 Fish On A Dish
$12.50 Baked Fish
$9.25 Jumbo Shrimp (6)
$3.75 Pierogies (3)
$5 Crab Cake (1)
$5 Fresh Cut Fries
$5 Mac & Cheese
$5 Haluski
4pm-7pm | Dine-In or Take Out
412-384-9919 | 409 Oxford Ave, Elizabeth, PA 15037
Prices & Availability Subject To Change",,412-384-9919,,f,t,f,f,t,t,,40.27315,-79.87505,"[{""dt_start"": ""2026-02-18T16:00:00"", ""dt_end"": ""2026-02-18T19:00:00""}, {""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-04-03T16:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
7038,t,St. Monica,Church,"116 Thorndale Drive, Beaver Falls, Pennsylvania 15010, United States",https://saintaugustineparish.com/,"Friday Feb 20 from 4:00 PM to 7:00 PM, Friday Feb 27 from 4:00 PM to 7:00 PM, Friday Mar 6 from 4:00 PM to 7:00 PM, Friday Mar 13 from 4:00 PM to 7:00 PM, Friday Mar 20 from 4:00 PM to 7:00 PM, Friday Mar 27 from 4:00 PM to 7:00 PM, Wednesday Feb 18 from 4:00 PM to 7:00 PM",,https://parishesonline.com/publication-page/saint-augustine-parish?selectedPublication=https://container.parishesonline.com/bulletins/14/1198/20260215B.pdf,"Dinner: $16 Baked or Fried Fish or Shrimp Dinner (includes: Roll, Coleslaw, and 1 Side - french fries, mac & cheese, haluski, or pierogies)

Fried Fish Sandwich: $10

Fish on a Dish $10 Baked or Fried

Extra Sides: $4 French fries, Haluski, Pierogies, Mac & Cheese, Coleslaw

Kid's Meal: $6 Slice of pizza (1) and 1 side

Pizza (1 slice of pizza): $2

In person paying with cash or credit

Can order online",,(724) 846-7540,admin@saintaugustineparish.com,,t,f,f,,t,,40.765526,-80.356114,"[{""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-02-18T16:00:00"", ""dt_end"": ""2026-02-18T19:00:00""}]"
7039,t,All Saints Parish at St. Conrad Church,Church,"125 Buttercup Road, Butler, Pennsylvania 16001, United States",https://allsaintsbutler.org/fish-fry-1,"Friday Feb 20 from 4:00 PM to 6:30 PM, Friday Feb 27 from 4:00 PM to 6:30 PM, Friday Mar 6 from 4:00 PM to 6:30 PM, Friday Mar 13 from 4:00 PM to 6:30 PM, Friday Mar 20 from 4:00 PM to 6:30 PM, Friday Mar 27 from 4:00 PM to 6:30 PM",,,"Fried or baked fish, French fries or gluten-free scalloped potatoes, green beans, coleslaw, bread, and dessert! $16 / meal.",No dine-in. Pre-order online (12noon - 4pm) & get delivery to your car or walk in (4pm - 6:30pm) to order.,,,,t,,f,,t,,40.847453,-79.971124,"[{""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T18:30:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T18:30:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T18:30:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T18:30:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T18:30:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T18:30:00""}]"
7040,t,Fire Department of North Versailles at the South Wilmerding Social Club,Fire Department,"830 Sylvan Ave., North Versailles, PA",https://www.facebook.com/southwilmerdingsocialclub,"Wednesday Feb 18 from 11:00 AM to 7:00 PM, Friday Feb 20 from 11:00 AM to 7:00 PM, Friday Feb 27 from 11:00 AM to 7:00 PM, Friday Mar 6 from 11:00 AM to 7:00 PM, Friday Mar 13 from 11:00 AM to 7:00 PM, Friday Mar 20 from 11:00 AM to 7:00 PM, Friday Mar 27 from 11:00 AM to 7:00 PM, Friday Apr 3 from 11:00 AM to 7:00 PM",,https://scontent.fagc1-1.fna.fbcdn.net/v/t39.30808-6/633561000_1365770125352109_2063765531929922468_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=833d8c&_nc_ohc=logkMwiNK38Q7kNvwE-5IVJ&_nc_oc=AdmDsRtTEvw20i9EjMQdt4HNJEoEVYeMCbAgv5DYOAcTM_KcYHyrRK6h24YvpO1wLf9N_TMw8N2o1LiwjW32ShE2&_nc_zt=23&_nc_ht=scontent.fagc1-1.fna&_nc_gid=-p1QknnB8CurrHZUHC9P0w&oh=00_Afvkk7xRWy429KHMwK6c_M17MbEw8W-z8bIHclkHnQF-rw&oe=699811FF,"1/2-pound Fresh Fish Sandwich
$15.00
Cheese or Onions $0.50 extra
Fish on a dish (No bun)
$14.00
Dinner Platter
$19.00
Choice of Fish, Shrimp (6pcs.), Crabby Patty 2pcs.) and a choice of two sides (Haluski, Mac and Cheese, Coleslaw or Fries) and a Drink
Chicken Tenders (5) with Fries
$11.00
Shrimp (6)
$11.00
Haluski Homemade 8oz
$4.00
Pierogis 4 with or without sauteed onions
$5.00
Mac-n-Cheese Boz
$5.00
Krabby Patty
$4.00
Krispy Fries
$5.00
Coleslaw (8 oz)
$4.00
Can Pop/Bottled Water/ Turners Tea
$2.00",Enter through doors on Sylvan Avenue,412-829-7422,,,t,t,t,,t,,40.389236,-79.795318,"[{""dt_start"": ""2026-02-18T11:00:00"", ""dt_end"": ""2026-02-18T19:00:00""}, {""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
7041,t,Leechburg VFC,Fire Department,"268 Canal Street Leechburg, PA",https://www.facebook.com/LEECHBURGVFC/,"Wednesday Feb 18 from 3:00 PM to 7:00 PM, Friday Feb 20 from 3:00 PM to 7:00 PM, Friday Feb 27 from 3:00 PM to 7:00 PM, Friday Mar 6 from 3:00 PM to 7:00 PM, Friday Mar 13 from 3:00 PM to 7:00 PM, Friday Mar 20 from 3:00 PM to 7:00 PM, Friday Mar 27 from 3:00 PM to 7:00 PM, Friday Apr 3 from 3:00 PM to 7:00 PM",,https://www.facebook.com/share/p/1Cb8ymhyKe/,"1/2 POUND BAKED or FRIED FISH DINNER
$15.00
(Includes fish, condiments, AND a choice of ONE of the following: Mac and Cheese, or Fries. AND a choice of ONE of the following: Cole Slaw, Apple Sauce, or Fruit Cocktail.) Cake included.
SHRIMP DINNER**
$14.00
(Includes 6 Shrimp, condiments, AND a choice of ONE of the following: Mac and Cheese, or Fries, AND a choice of ONE of the following: Cole Slaw, Apple Sauce, or Fruit Cocktail) Cake Included
CHICKEN STRIPS DINNER
$12.00
(Includes 5 chicken strips and a choice of ONE of the following: Mac and Cheese, or Fries. And a choice of ONE of the following: Cole Slaw, Apple Sauce or Fruit Cocktail. Cake Included
FISH SANDWICH
$12.00
SHRIMP (6)
$9.00
CHICKEN STRIPS (5)
$8.00
MAC AND CHEESE
$5.00
FRIES
$4.50
COLE SLAW
$2.00
APPLE SAUCE/FRUIT COCKTAIL
$2.00
POP
$1.00
DESSERT (CAKE)
$1.50
CHEESE OR TOMATO
$.75","Corner of First and Canal Streets. Eat in, curbside, delivery",724-842-3141 or 724-845-1684,,f,t,,f,,t,,40.625222,-79.604859,"[{""dt_start"": ""2026-02-18T15:00:00"", ""dt_end"": ""2026-02-18T19:00:00""}, {""dt_start"": ""2026-02-20T15:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T15:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T15:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T15:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T15:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T15:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-04-03T15:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
7042,t,"Our Lady of the Lakes Parish, St. Victor Church Campus",Church,"527 Bairdford Road, Bairdford, Pennsylvania 15006, United States",https://ollakes.org/fish-fry,"Wednesday Feb 18 from 3:00 PM to 6:30 PM, Friday Feb 20 from 3:00 PM to 6:30 PM, Friday Feb 27 from 3:00 PM to 6:30 PM, Friday Mar 6 from 3:00 PM to 6:30 PM, Friday Mar 13 from 3:00 PM to 6:30 PM, Friday Mar 20 from 3:00 PM to 6:30 PM, Friday Mar 27 from 3:00 PM to 6:30 PM, Friday Apr 3 from 3:00 PM to 6:30 PM",,https://ollakes.org/fish-fry,"Baked Fish Sandwich: $11.00
Fried Fish Sandwich: $11.00
Deluxe Fish Sandwich (includes cheese, mild pepper rings, onion, pickles, tomato, slaw, & fries): $15.00
Crab Cakes Sandwich: $10.00
Child Fried Fish Sandwich: $7.00
Baked Fish Dinner (includes coleslaw, roll, & green beans): $14.00
All fried dinners include coleslaw, roll, & fries
Fried Fish Dinner: $14.00
Clam Strip Dinner: $12.00
Fried Shrimp Dinner: $12.00
Crab Cake Dinner: $14.00
Child Fried Fish Dinner (includes fish, applesauce, and choice of mac 'n' cheese or fries): $10.00
Clam Chowder (bowl): $5.00
Clam Chowder (quart): $14.00
Soup of the Day (bowl): $4.00
Soup of the Day (quart): $11.00
Crab Cakes (2): $9.00
Clam Strips: $8.00
Shrimp Basket: $8.00
French Fries: $4.00
Onion Rings: $5.00
Haluski: $5.00
Mac n' Cheese: $5.00
Coleslaw: $3.00
Pierogies (3): $3.00
Apple Sauce: $1.00
Dinner Roll/Butter: $1.00
Green Beans: $2.00
Piece of Fried Fish (1): $8.00
Piece of Baked Fish (1): $8.00
Battered Haddock or Baked Cod
New England Clam Chowder
Bake Sale",St. Victor Activity Building,724-265-4017,,,t,,f,,t,,40.63437,-79.873675,"[{""dt_start"": ""2026-02-18T15:00:00"", ""dt_end"": ""2026-02-18T18:30:00""}, {""dt_start"": ""2026-02-20T15:00:00"", ""dt_end"": ""2026-02-20T18:30:00""}, {""dt_start"": ""2026-02-27T15:00:00"", ""dt_end"": ""2026-02-27T18:30:00""}, {""dt_start"": ""2026-03-06T15:00:00"", ""dt_end"": ""2026-03-06T18:30:00""}, {""dt_start"": ""2026-03-13T15:00:00"", ""dt_end"": ""2026-03-13T18:30:00""}, {""dt_start"": ""2026-03-20T15:00:00"", ""dt_end"": ""2026-03-20T18:30:00""}, {""dt_start"": ""2026-03-27T15:00:00"", ""dt_end"": ""2026-03-27T18:30:00""}, {""dt_start"": ""2026-04-03T15:00:00"", ""dt_end"": ""2026-04-03T18:30:00""}]"
7043,t,Polish National Alliance,Community Organization,"14 Linden Street, Natrona Heights, Pennsylvania 15065, United States",https://www.facebook.com/PNAGROUP599/,"Friday Feb 20 from 3:00 PM to 6:00 PM, Friday Feb 27 from 3:00 PM to 6:00 PM, Friday Mar 6 from 3:00 PM to 6:00 PM, Friday Mar 13 from 3:00 PM to 6:00 PM, Friday Mar 20 from 3:00 PM to 6:00 PM, Friday Mar 27 from 3:00 PM to 6:00 PM, Friday Apr 3 from 3:00 PM to 6:00 PM",,,Vibo's buns on fish sandwiches,,724-224-4471,,,t,t,f,,t,,40.609545,-79.723,"[{""dt_start"": ""2026-02-20T15:00:00"", ""dt_end"": ""2026-02-20T18:00:00""}, {""dt_start"": ""2026-02-27T15:00:00"", ""dt_end"": ""2026-02-27T18:00:00""}, {""dt_start"": ""2026-03-06T15:00:00"", ""dt_end"": ""2026-03-06T18:00:00""}, {""dt_start"": ""2026-03-13T15:00:00"", ""dt_end"": ""2026-03-13T18:00:00""}, {""dt_start"": ""2026-03-20T15:00:00"", ""dt_end"": ""2026-03-20T18:00:00""}, {""dt_start"": ""2026-03-27T15:00:00"", ""dt_end"": ""2026-03-27T18:00:00""}, {""dt_start"": ""2026-04-03T15:00:00"", ""dt_end"": ""2026-04-03T18:00:00""}]"
7044,t,Jack & Georges,Restaurant,"2400 4th Avenue, Altoona, Pennsylvania 16602, United States",www.jackandgeorges.com,"Friday Feb 20 from 11:00 AM to 10:00 PM, Friday Feb 27 from 11:00 AM to 10:00 PM, Friday Mar 6 from 11:00 AM to 10:00 PM, Friday Mar 13 from 11:00 AM to 10:00 PM, Friday Mar 20 from 11:00 AM to 10:00 PM, Friday Mar 27 from 11:00 AM to 10:00 PM, Friday Apr 3 from 11:00 AM to 10:00 PM",,https://order.toasttab.com/online/jack-georges,,,,,,t,t,t,,t,,40.501351,-78.403698,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T22:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T22:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T22:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T22:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T22:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T22:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T22:00:00""}]"
7045,t,Burghers Brewing - Zelienople,Restaurant,"215 West New Castle Street, Zelienople, Pennsylvania 16063, United States",https://www.burgherspgh.com/zelienople,"Friday Feb 20 from 11:00 AM to 9:00 PM, Friday Feb 27 from 11:00 AM to 9:00 PM, Friday Mar 6 from 11:00 AM to 9:00 PM, Friday Mar 13 from 11:00 AM to 9:00 PM, Friday Mar 20 from 11:00 AM to 9:00 PM, Friday Mar 27 from 11:00 AM to 9:00 PM, Wednesday Feb 18 from 11:00 AM to 9:00 PM, Friday Apr 3 from 11:00 AM to 9:00 PM",,,,,,,,,t,,,t,,40.79566,-80.13931,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T21:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T21:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T21:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T21:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T21:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T21:00:00""}, {""dt_start"": ""2026-02-18T11:00:00"", ""dt_end"": ""2026-02-18T21:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T21:00:00""}]"
7046,t,A.W. Beattie Career Center Restaurant,Community Organization,"9600 Babcock Boulevard, Allison Park, Pennsylvania 15101, United States",https://www.beattietech.com/quick-links/beattie-restaurant,"Friday Feb 20 from 11:00 AM to 1:30 PM, Friday Feb 27 from 11:00 AM to 1:30 PM, Friday Mar 6 from 11:00 AM to 1:30 PM, Friday Mar 13 from 11:00 AM to 1:30 PM, Friday Mar 20 from 11:00 AM to 1:30 PM, Saturday Mar 28 from 11:00 AM to 11:00 AM",,"https://resources.finalsite.net/images/f_auto,q_auto/v1770915370/beattietechcom/zhctzzssctounsmavhy9/FishFryMenu2026.jpg","Entrees:
8 oz Baked or Fried Fish Sandwich...................
8 oz Baked or Fried Fish on a Dish ....................
8 Crunchy Fried Shrimp .......................................
Grilled Cheese ......................................................
Pierogies (8) ...........................................................
Country Style Fried Chicken Tenders
4pcs.......................
2pcs .....................
A La Carte:
Fish Sandwich: Fried or Baked (no sides)..........
Fish on a Dish: Fried or Baked (no sides)...........
Crunchy Fried Shrimp (8)(no sides)......................
Lump Crab Fritters (6) ...........................................
Grilled Cheese .....................................................
Fresh-Cut Fries ........................................................
Fresh-Cut Chips ........................................................
Loaded Baked Potato ...........................................
Pierogies (4) ........................................................
Cole Slaw .................................................................
Stewed Tomatoes .................................................
32oz Fountain Drink of Iced Tea ........................
New England Clam Chowder with Fresh Breadstick
Fried Zucchini (8)/ Fried Cheese Sticks(6) ........

11:00am - 1:30pm
Dine-in or Take out Pre-Orders NOT available

All Entrees include
2 sides, cole slaw,
Sides:
Fresh-Cut French Fries
Fresh-Cut Chips
Loaded Baked Potato
Mac N Cheese
Stewed Tomatoes
Cocktail and/or Tartar Sauce ","A.W. Beattie Career Center does not discriminate on the basis of race, color, age, creed, religion, sex, sexual orientation, ancestry, national origin, handicap/disability, gender identity or expression, or genetic information in its programs or activities.",(412) 847-1933,,,t,,,,t,,40.579015,-80.004235,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T13:30:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T13:30:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T13:30:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T13:30:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T13:30:00""}, {""dt_start"": ""2026-03-28T11:00:00"", ""dt_end"": ""2026-03-28T11:00:00""}]"
7047,t,Jackson's Restaurant and Bar,Restaurant,"2002 Wagner Road, Monaca, Pennsylvania 15061, United States",https://jacksonsbeavervalley.com,"Friday Feb 20 from 4:00 PM to 10:00 PM, Friday Feb 27 from 4:00 PM to 10:00 PM, Friday Mar 6 from 4:00 PM to 10:00 PM, Friday Mar 13 from 4:00 PM to 10:00 PM, Friday Mar 20 from 4:00 PM to 10:00 PM, Friday Mar 27 from 4:00 PM to 10:00 PM, Friday Apr 3 from 4:00 PM to 10:00 PM",,Every Friday: Chef's Fresh Catch Entrees plus Lunch Features: Fish Sandwich  and Shrimp Po-Boy,,,,,,,t,f,,t,,40.67268,-80.31901,"[{""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T22:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T22:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T22:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T22:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T22:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T22:00:00""}, {""dt_start"": ""2026-04-03T16:00:00"", ""dt_end"": ""2026-04-03T22:00:00""}]"
7048,t,Elliott West End Athletic Association,Community Organization,"Herschel St, Pittsburgh, PA 15220",https://www.facebook.com/ElliottAthleticAssociation/,"Friday Feb 20 from 4:00 PM to 7:00 PM, Friday Feb 27 from 4:00 PM to 7:00 PM, Friday Mar 6 from 4:00 PM to 7:00 PM, Friday Mar 13 from 4:00 PM to 7:00 PM, Friday Mar 20 from 4:00 PM to 7:00 PM, Friday Mar 27 from 4:00 PM to 7:00 PM, Wednesday Feb 18 from 4:00 PM to 7:00 PM, Friday Apr 3 from 4:00 PM to 7:00 PM",,https://www.facebook.com/photo?fbid=1389748663164481&set=pcb.1389748913164456,,,(412) 928-8854,eweaa1963@gmail.com,f,t,f,f,,t,,40.44,-80.043,"[{""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-02-18T16:00:00"", ""dt_end"": ""2026-02-18T19:00:00""}, {""dt_start"": ""2026-04-03T16:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
7049,t,Belle Vernon Volunteer Fire Company,Fire Department,"10 Main Street Belle Vernon, PA 15680",https://www.facebook.com/profile.php?id=100064818933581,"Friday Feb 20 from 11:00 AM to 7:00 PM, Friday Feb 27 from 11:00 AM to 7:00 PM, Friday Mar 6 from 11:00 AM to 7:00 PM, Friday Mar 13 from 11:00 AM to 7:00 PM, Friday Mar 20 from 11:00 AM to 7:00 PM, Friday Mar 27 from 11:00 AM to 7:00 PM, Wednesday Feb 18 from 11:00 AM to 7:00 PM, Friday Apr 3 from 11:00 AM to 7:00 PM",Join our VIP Club. Text bvfc4 to 844-411-0045 to receive our events/specials via text messages. ,https://www.facebook.com/photo/?fbid=1350065340497418&set=pb.100064818933581.-2207520000,,,724-929-5511,,,t,,t,,t,,40.128673,-79.875649,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-02-18T11:00:00"", ""dt_end"": ""2026-02-18T19:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
7050,t,Duquesne American Croatian Club,Unsure / N/A,"1111 Grant Avenue, Duquesne, Pennsylvania 15110, United States",https://www.facebook.com/duqcroatianclub,"Friday Feb 20 from 11:00 AM to 7:00 PM, Friday Feb 27 from 11:00 AM to 7:00 PM, Friday Mar 6 from 11:00 AM to 7:00 PM, Friday Mar 13 from 11:00 AM to 7:00 PM, Friday Mar 20 from 11:00 AM to 7:00 PM, Friday Mar 27 from 11:00 AM to 7:00 PM, Wednesday Feb 18 from 11:00 AM to 7:00 PM, Friday Apr 3 from 11:00 AM to 7:00 PM",,https://www.facebook.com/share/p/1KkZ29kVKt/,"Sandwiches:
Fish Sandwich or Fish on a Dish or Baked Fish $11.00
Dinners:
Includes coleslaw and French Fries or Baked Potato
Baked Fish $15.00
Fried Fish $15.00
Jumbo Shrimp (10) $15.00
Crab Cakes (3) $15.00
Appetizers:
PLATTER (Any five marked * Appetizers) $20.00
Crab Cakes (2) * $6.00
Mushrooms * $5.00
Breaded Cauliflower * $5.00
Zucchini (5) * $5.00
Hot Cheese Balls * $5.00
Cheese Sticks (5) * $5.00
Broccoli Cheese Bites * $5.50
Onion Rings * $6.00
Jumbo Shrimp (7) $7.00
French Fries * *$4.00sm / $6.00lg
Add Cheese - $.75
Other Items/Sides:
Pizza - Daily: $6.00
Toppings - $.50 ea.
6 Perogies (ASH Wednesday and Fridays): $6.00
Macaroni & Cheese (ASH Wednesday and Fridays)
8 oz.: $4.00
16 oz.: $6.00
Haluski (ASH Wednesday and Fridays)
Side order: $3.00
16 oz.: $5.00
32 oz.: $7.00
Coleslaw (ASH Wednesday & Fridays)
Side order: $2.00
16 oz.: $4.00
32 oz.: $7.00



",,412-466-9766,,,,,,,t,,40.369622,-79.856625,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-02-18T11:00:00"", ""dt_end"": ""2026-02-18T19:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
7051,t,Utica Volunteer Fire Department,Unsure / N/A,"3860 Academy Street, Utica, Pennsylvania 16362, United States",,"Friday Feb 20 from 4:30 PM to 7:00 PM, Friday Feb 27 from 4:30 PM to 7:00 PM",,,"The dinner includes Fried or Baked Fish, Mac & Cheese,
Baked Potato or French Fries, Coleslaw, Rolls, Dessert & a Drink. *// Adults $14.00 * Senior Citizen: $13.00 Kids ages 5-12: $6.00 4 and under eat FREE. Dine-In or Take Outs Available Friday, February 20th & 27th 4:30 PM - 7 PM Thank you for the support, we appreciate it!",,,,,t,,,,t,,41.4348,-79.95682,"[{""dt_start"": ""2026-02-20T16:30:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T16:30:00"", ""dt_end"": ""2026-02-27T19:00:00""}]"
